"","3114","2576","1671","4422","4648","93","723","5217","5468","2430","3352","4966","3945","2860","3276","58","3878","4194","1453","3227","2705","5160","3105","5414","3026","548","189","4871","3988","1511","4666","4363","5273","1618","3128","4036","2896","3032","4793","2228","1478","1571","4964","4457","4695","1280","1535","4223","4875","4267","4703","4912","4835","358","2913","1490","1429","2961","411","720","5252","4060","3071","1936","2683","1649","5129","2906","3246","2839","2077","1371","4708","5443","4608","2286","153","2425","1596","4440","1890","3344","464","4702","40","3505","2046","5328","4979","3418","2621","3538","1115","4321","1931","3957","4002","5575","1633","596","4599","5045","4831","1336","1376","2015","4243","4357","4551","3640","691","689","3391","1527","4286","3954","3147","5460","332","5394","4158","5313","797","1718","4131","1036","444","4780","5496","3839","124","3527","154","1549","2928","4222","392","1064","4670","5262","5583","215","4776","2831","2434","4414","2135","1590","171","3162","2893","1365","2132","2799","2572","2300","381","4359","5634","2382","44","4813","5563","2780","3977","5096","4707","1730","5287","4229","2653","1024","4352","4395"
"3114",0,0.22086754734,0.226890722125,0.226890722123,0.276499823448,0.276499823448,0.355304135653,0.35530413566,0.35530413566,0.355304135646,0.355304135653,0.355304135656,0.355304135654,0.355304135651,0.35530413565,0.35530413566,0.355304135658,0.355304135651,0.355304135656,0.35530413566,0.355304135663,0.355304135661,0.3553041356441,0.355304135646,0.355304135646,0.355304135654,0.355304135654,0.355304135646,0.355304135649,0.3732014575848,0.3732014576148,0.3732014576218,0.3732014576198,0.3732014576238,0.3732014576138,0.3732014576268,0.3732014576198,0.3732014576308,0.3732014576288,0.3732014576298,0.3732014576288,0.3732014576288,0.3732014576118,0.3732014576138,0.3732014576188,0.3732014576418,0.3732014576298,0.3732014576298,0.3732014576358,0.3732014576118,0.3732014576248,0.3732014576198,0.3732014576198,0.3732014576198,0.3732014576198,0.3732014576068,0.3732014576168,0.3732014576178,0.3732014576148,0.3732014576118,0.3732014576118,0.3732014576228,0.3732014576198,0.3732014576228,0.3732014576138,0.3732014576178,0.3732014576078,0.3732014576098,0.3732014576098,0.3732014576208,0.3732014576208,0.3732014576288,0.3732014576248,0.3732014576148,0.3732014576292,0.3732014576252,0.3732014576248,0.3732014576282,0.3732014576162,0.3732014576242,0.3732014576178,0.3732014576208,0.3732014576348,0.3732014576288,0.3732014576288,0.3732014576258,0.3732014576158,0.3732014576178,0.3732014576238,0.3732014576158,0.3732014576128,0.3732014576228,0.3732014576178,0.3732014576198,0.3732014576198,0.3732014576178,0.3732014576178,0.3732014576178,0.3732014576208,0.3732014576248,0.3732014576248,0.3732014576248,0.3732014576248,0.387675572647,0.387675572647,0.387675572665,0.387675572662,0.387675572662,0.387675572674,0.415106107741,0.4151061077362,0.415106107722,0.415106107738,0.415106107727,0.415106107729,0.415106107733,0.415106107728,0.415106107736,0.426094342298,0.426094342338,0.426094342288,0.426094342338,0.426094342339,0.426094342351,0.426094342334,0.426094342331,0.426094342331,0.426094342293,0.426094342331,0.426094342341,0.426094342327,0.426094342341,0.426094342341,0.426094342337,0.426094342337,0.426094342344,0.426094342325,0.426094342326,0.426094342328,0.426094342318,0.426094342325,0.426094342325,0.426094342332,0.426094342326,0.42609434233,0.426094342327,0.426094342327,0.426094342324,0.426094342328,0.426094342328,0.426094342328,0.426094342335,0.426094342332,0.426094342331,0.426094342327,0.426094342332,0.426094342331,0.426094342333,0.426094342325,0.426094342325,0.426094342333,0.426094342333,0.426094342333,0.42609434233,0.426094342334,0.426094342335,0.426094342336,0.426094342327,0.483192939678,0.483192939671,0.553216142338,0.553216142378,0.553216142418,0.553216142418
"2576",0.22086754734,0,0.226890722125,0.226890722123,0.276499823448,0.276499823448,0.355304135653,0.35530413566,0.35530413566,0.355304135646,0.355304135653,0.355304135656,0.355304135654,0.355304135651,0.35530413565,0.35530413566,0.355304135658,0.355304135651,0.355304135656,0.35530413566,0.355304135663,0.355304135661,0.3553041356441,0.355304135646,0.355304135646,0.355304135654,0.355304135654,0.355304135646,0.355304135649,0.3732014575848,0.3732014576148,0.3732014576218,0.3732014576198,0.3732014576238,0.3732014576138,0.3732014576268,0.3732014576198,0.3732014576308,0.3732014576288,0.3732014576298,0.3732014576288,0.3732014576288,0.3732014576118,0.3732014576138,0.3732014576188,0.3732014576418,0.3732014576298,0.3732014576298,0.3732014576358,0.3732014576118,0.3732014576248,0.3732014576198,0.3732014576198,0.3732014576198,0.3732014576198,0.3732014576068,0.3732014576168,0.3732014576178,0.3732014576148,0.3732014576118,0.3732014576118,0.3732014576228,0.3732014576198,0.3732014576228,0.3732014576138,0.3732014576178,0.3732014576078,0.3732014576098,0.3732014576098,0.3732014576208,0.3732014576208,0.3732014576288,0.3732014576248,0.3732014576148,0.3732014576292,0.3732014576252,0.3732014576248,0.3732014576282,0.3732014576162,0.3732014576242,0.3732014576178,0.3732014576208,0.3732014576348,0.3732014576288,0.3732014576288,0.3732014576258,0.3732014576158,0.3732014576178,0.3732014576238,0.3732014576158,0.3732014576128,0.3732014576228,0.3732014576178,0.3732014576198,0.3732014576198,0.3732014576178,0.3732014576178,0.3732014576178,0.3732014576208,0.3732014576248,0.3732014576248,0.3732014576248,0.3732014576248,0.387675572647,0.387675572647,0.387675572665,0.387675572662,0.387675572662,0.387675572674,0.415106107741,0.4151061077362,0.415106107722,0.415106107738,0.415106107727,0.415106107729,0.415106107733,0.415106107728,0.415106107736,0.426094342298,0.426094342338,0.426094342288,0.426094342338,0.426094342339,0.426094342351,0.426094342334,0.426094342331,0.426094342331,0.426094342293,0.426094342331,0.426094342341,0.426094342327,0.426094342341,0.426094342341,0.426094342337,0.426094342337,0.426094342344,0.426094342325,0.426094342326,0.426094342328,0.426094342318,0.426094342325,0.426094342325,0.426094342332,0.426094342326,0.42609434233,0.426094342327,0.426094342327,0.426094342324,0.426094342328,0.426094342328,0.426094342328,0.426094342335,0.426094342332,0.426094342331,0.426094342327,0.426094342332,0.426094342331,0.426094342333,0.426094342325,0.426094342325,0.426094342333,0.426094342333,0.426094342333,0.42609434233,0.426094342334,0.426094342335,0.426094342336,0.426094342327,0.483192939678,0.483192939671,0.553216142338,0.553216142378,0.553216142418,0.553216142418
"1671",0.226890722125,0.226890722125,0,0.096056216138,0.276499823443,0.276499823443,0.355304135648,0.355304135655,0.355304135655,0.355304135641,0.355304135648,0.355304135651,0.355304135649,0.355304135646,0.355304135645,0.355304135655,0.355304135653,0.355304135646,0.355304135651,0.355304135655,0.355304135658,0.355304135656,0.3553041356391,0.355304135641,0.355304135641,0.355304135649,0.355304135649,0.355304135641,0.355304135644,0.3732014575798,0.3732014576098,0.3732014576168,0.3732014576148,0.3732014576188,0.3732014576088,0.3732014576218,0.3732014576148,0.3732014576258,0.3732014576238,0.3732014576248,0.3732014576238,0.3732014576238,0.3732014576068,0.3732014576088,0.3732014576138,0.3732014576368,0.3732014576248,0.3732014576248,0.3732014576308,0.3732014576068,0.3732014576198,0.3732014576148,0.3732014576148,0.3732014576148,0.3732014576148,0.3732014576018,0.3732014576118,0.3732014576128,0.3732014576098,0.3732014576068,0.3732014576068,0.3732014576178,0.3732014576148,0.3732014576178,0.3732014576088,0.3732014576128,0.3732014576028,0.3732014576048,0.3732014576048,0.3732014576158,0.3732014576158,0.3732014576238,0.3732014576198,0.3732014576098,0.3732014576242,0.3732014576202,0.3732014576198,0.3732014576232,0.3732014576112,0.3732014576192,0.3732014576128,0.3732014576158,0.3732014576298,0.3732014576238,0.3732014576238,0.3732014576208,0.3732014576108,0.3732014576128,0.3732014576188,0.3732014576108,0.3732014576078,0.3732014576178,0.3732014576128,0.3732014576148,0.3732014576148,0.3732014576128,0.3732014576128,0.3732014576128,0.3732014576158,0.3732014576198,0.3732014576198,0.3732014576198,0.3732014576198,0.387675572642,0.387675572642,0.38767557266,0.387675572657,0.387675572657,0.387675572669,0.415106107736,0.4151061077312,0.415106107717,0.415106107733,0.415106107722,0.415106107724,0.415106107728,0.415106107723,0.415106107731,0.426094342293,0.426094342333,0.426094342283,0.426094342333,0.426094342334,0.426094342346,0.426094342329,0.426094342326,0.426094342326,0.426094342288,0.426094342326,0.426094342336,0.426094342322,0.426094342336,0.426094342336,0.426094342332,0.426094342332,0.426094342339,0.42609434232,0.426094342321,0.426094342323,0.426094342313,0.42609434232,0.42609434232,0.426094342327,0.426094342321,0.426094342325,0.426094342322,0.426094342322,0.426094342319,0.426094342323,0.426094342323,0.426094342323,0.42609434233,0.426094342327,0.426094342326,0.426094342322,0.426094342327,0.426094342326,0.426094342328,0.42609434232,0.42609434232,0.426094342328,0.426094342328,0.426094342328,0.426094342325,0.426094342329,0.42609434233,0.426094342331,0.426094342322,0.483192939673,0.483192939666,0.553216142333,0.553216142373,0.553216142413,0.553216142413
"4422",0.226890722123,0.226890722123,0.096056216138,0,0.276499823441,0.276499823441,0.355304135646,0.355304135653,0.355304135653,0.355304135639,0.355304135646,0.355304135649,0.355304135647,0.355304135644,0.355304135643,0.355304135653,0.355304135651,0.355304135644,0.355304135649,0.355304135653,0.355304135656,0.355304135654,0.3553041356371,0.355304135639,0.355304135639,0.355304135647,0.355304135647,0.355304135639,0.355304135642,0.3732014575778,0.3732014576078,0.3732014576148,0.3732014576128,0.3732014576168,0.3732014576068,0.3732014576198,0.3732014576128,0.3732014576238,0.3732014576218,0.3732014576228,0.3732014576218,0.3732014576218,0.3732014576048,0.3732014576068,0.3732014576118,0.3732014576348,0.3732014576228,0.3732014576228,0.3732014576288,0.3732014576048,0.3732014576178,0.3732014576128,0.3732014576128,0.3732014576128,0.3732014576128,0.3732014575998,0.3732014576098,0.3732014576108,0.3732014576078,0.3732014576048,0.3732014576048,0.3732014576158,0.3732014576128,0.3732014576158,0.3732014576068,0.3732014576108,0.3732014576008,0.3732014576028,0.3732014576028,0.3732014576138,0.3732014576138,0.3732014576218,0.3732014576178,0.3732014576078,0.3732014576222,0.3732014576182,0.3732014576178,0.3732014576212,0.3732014576092,0.3732014576172,0.3732014576108,0.3732014576138,0.3732014576278,0.3732014576218,0.3732014576218,0.3732014576188,0.3732014576088,0.3732014576108,0.3732014576168,0.3732014576088,0.3732014576058,0.3732014576158,0.3732014576108,0.3732014576128,0.3732014576128,0.3732014576108,0.3732014576108,0.3732014576108,0.3732014576138,0.3732014576178,0.3732014576178,0.3732014576178,0.3732014576178,0.38767557264,0.38767557264,0.387675572658,0.387675572655,0.387675572655,0.387675572667,0.415106107734,0.4151061077292,0.415106107715,0.415106107731,0.41510610772,0.415106107722,0.415106107726,0.415106107721,0.415106107729,0.426094342291,0.426094342331,0.426094342281,0.426094342331,0.426094342332,0.426094342344,0.426094342327,0.426094342324,0.426094342324,0.426094342286,0.426094342324,0.426094342334,0.42609434232,0.426094342334,0.426094342334,0.42609434233,0.42609434233,0.426094342337,0.426094342318,0.426094342319,0.426094342321,0.426094342311,0.426094342318,0.426094342318,0.426094342325,0.426094342319,0.426094342323,0.42609434232,0.42609434232,0.426094342317,0.426094342321,0.426094342321,0.426094342321,0.426094342328,0.426094342325,0.426094342324,0.42609434232,0.426094342325,0.426094342324,0.426094342326,0.426094342318,0.426094342318,0.426094342326,0.426094342326,0.426094342326,0.426094342323,0.426094342327,0.426094342328,0.426094342329,0.42609434232,0.483192939671,0.483192939664,0.553216142331,0.553216142371,0.553216142411,0.553216142411
"4648",0.276499823448,0.276499823448,0.276499823443,0.276499823441,0,0.1923875343,0.355304135651,0.355304135658,0.355304135658,0.355304135644,0.355304135651,0.355304135654,0.355304135652,0.355304135649,0.355304135648,0.355304135658,0.355304135656,0.355304135649,0.355304135654,0.355304135658,0.355304135661,0.355304135659,0.3553041356421,0.355304135644,0.355304135644,0.355304135652,0.355304135652,0.355304135644,0.355304135647,0.3732014575828,0.3732014576128,0.3732014576198,0.3732014576178,0.3732014576218,0.3732014576118,0.3732014576248,0.3732014576178,0.3732014576288,0.3732014576268,0.3732014576278,0.3732014576268,0.3732014576268,0.3732014576098,0.3732014576118,0.3732014576168,0.3732014576398,0.3732014576278,0.3732014576278,0.3732014576338,0.3732014576098,0.3732014576228,0.3732014576178,0.3732014576178,0.3732014576178,0.3732014576178,0.3732014576048,0.3732014576148,0.3732014576158,0.3732014576128,0.3732014576098,0.3732014576098,0.3732014576208,0.3732014576178,0.3732014576208,0.3732014576118,0.3732014576158,0.3732014576058,0.3732014576078,0.3732014576078,0.3732014576188,0.3732014576188,0.3732014576268,0.3732014576228,0.3732014576128,0.3732014576272,0.3732014576232,0.3732014576228,0.3732014576262,0.3732014576142,0.3732014576222,0.3732014576158,0.3732014576188,0.3732014576328,0.3732014576268,0.3732014576268,0.3732014576238,0.3732014576138,0.3732014576158,0.3732014576218,0.3732014576138,0.3732014576108,0.3732014576208,0.3732014576158,0.3732014576178,0.3732014576178,0.3732014576158,0.3732014576158,0.3732014576158,0.3732014576188,0.3732014576228,0.3732014576228,0.3732014576228,0.3732014576228,0.387675572645,0.387675572645,0.387675572663,0.38767557266,0.38767557266,0.387675572672,0.415106107739,0.4151061077342,0.41510610772,0.415106107736,0.415106107725,0.415106107727,0.415106107731,0.415106107726,0.415106107734,0.426094342296,0.426094342336,0.426094342286,0.426094342336,0.426094342337,0.426094342349,0.426094342332,0.426094342329,0.426094342329,0.426094342291,0.426094342329,0.426094342339,0.426094342325,0.426094342339,0.426094342339,0.426094342335,0.426094342335,0.426094342342,0.426094342323,0.426094342324,0.426094342326,0.426094342316,0.426094342323,0.426094342323,0.42609434233,0.426094342324,0.426094342328,0.426094342325,0.426094342325,0.426094342322,0.426094342326,0.426094342326,0.426094342326,0.426094342333,0.42609434233,0.426094342329,0.426094342325,0.42609434233,0.426094342329,0.426094342331,0.426094342323,0.426094342323,0.426094342331,0.426094342331,0.426094342331,0.426094342328,0.426094342332,0.426094342333,0.426094342334,0.426094342325,0.483192939676,0.483192939669,0.553216142336,0.553216142376,0.553216142416,0.553216142416
"93",0.276499823448,0.276499823448,0.276499823443,0.276499823441,0.1923875343,0,0.355304135651,0.355304135658,0.355304135658,0.355304135644,0.355304135651,0.355304135654,0.355304135652,0.355304135649,0.355304135648,0.355304135658,0.355304135656,0.355304135649,0.355304135654,0.355304135658,0.355304135661,0.355304135659,0.3553041356421,0.355304135644,0.355304135644,0.355304135652,0.355304135652,0.355304135644,0.355304135647,0.3732014575828,0.3732014576128,0.3732014576198,0.3732014576178,0.3732014576218,0.3732014576118,0.3732014576248,0.3732014576178,0.3732014576288,0.3732014576268,0.3732014576278,0.3732014576268,0.3732014576268,0.3732014576098,0.3732014576118,0.3732014576168,0.3732014576398,0.3732014576278,0.3732014576278,0.3732014576338,0.3732014576098,0.3732014576228,0.3732014576178,0.3732014576178,0.3732014576178,0.3732014576178,0.3732014576048,0.3732014576148,0.3732014576158,0.3732014576128,0.3732014576098,0.3732014576098,0.3732014576208,0.3732014576178,0.3732014576208,0.3732014576118,0.3732014576158,0.3732014576058,0.3732014576078,0.3732014576078,0.3732014576188,0.3732014576188,0.3732014576268,0.3732014576228,0.3732014576128,0.3732014576272,0.3732014576232,0.3732014576228,0.3732014576262,0.3732014576142,0.3732014576222,0.3732014576158,0.3732014576188,0.3732014576328,0.3732014576268,0.3732014576268,0.3732014576238,0.3732014576138,0.3732014576158,0.3732014576218,0.3732014576138,0.3732014576108,0.3732014576208,0.3732014576158,0.3732014576178,0.3732014576178,0.3732014576158,0.3732014576158,0.3732014576158,0.3732014576188,0.3732014576228,0.3732014576228,0.3732014576228,0.3732014576228,0.387675572645,0.387675572645,0.387675572663,0.38767557266,0.38767557266,0.387675572672,0.415106107739,0.4151061077342,0.41510610772,0.415106107736,0.415106107725,0.415106107727,0.415106107731,0.415106107726,0.415106107734,0.426094342296,0.426094342336,0.426094342286,0.426094342336,0.426094342337,0.426094342349,0.426094342332,0.426094342329,0.426094342329,0.426094342291,0.426094342329,0.426094342339,0.426094342325,0.426094342339,0.426094342339,0.426094342335,0.426094342335,0.426094342342,0.426094342323,0.426094342324,0.426094342326,0.426094342316,0.426094342323,0.426094342323,0.42609434233,0.426094342324,0.426094342328,0.426094342325,0.426094342325,0.426094342322,0.426094342326,0.426094342326,0.426094342326,0.426094342333,0.42609434233,0.426094342329,0.426094342325,0.42609434233,0.426094342329,0.426094342331,0.426094342323,0.426094342323,0.426094342331,0.426094342331,0.426094342331,0.426094342328,0.426094342332,0.426094342333,0.426094342334,0.426094342325,0.483192939676,0.483192939669,0.553216142336,0.553216142376,0.553216142416,0.553216142416
"723",0.355304135653,0.355304135653,0.355304135648,0.355304135646,0.355304135651,0.355304135651,0,0.169955240787,0.169955240787,0.169955240773,0.201371547,0.340675686763,0.340675686761,0.340675686758,0.340675686757,0.340675686767,0.340675686765,0.340675686758,0.340675686763,0.340675686767,0.34067568677,0.340675686768,0.3406756867511,0.340675686753,0.340675686753,0.340675686761,0.340675686761,0.340675686753,0.340675686756,0.3732014575878,0.3732014576178,0.3732014576248,0.3732014576228,0.3732014576268,0.3732014576168,0.3732014576298,0.3732014576228,0.3732014576338,0.3732014576318,0.3732014576328,0.3732014576318,0.3732014576318,0.3732014576148,0.3732014576168,0.3732014576218,0.3732014576448,0.3732014576328,0.3732014576328,0.3732014576388,0.3732014576148,0.3732014576278,0.3732014576228,0.3732014576228,0.3732014576228,0.3732014576228,0.3732014576098,0.3732014576198,0.3732014576208,0.3732014576178,0.3732014576148,0.3732014576148,0.3732014576258,0.3732014576228,0.3732014576258,0.3732014576168,0.3732014576208,0.3732014576108,0.3732014576128,0.3732014576128,0.3732014576238,0.3732014576238,0.3732014576318,0.3732014576278,0.3732014576178,0.3732014576322,0.3732014576282,0.3732014576278,0.3732014576312,0.3732014576192,0.3732014576272,0.3732014576208,0.3732014576238,0.3732014576378,0.3732014576318,0.3732014576318,0.3732014576288,0.3732014576188,0.3732014576208,0.3732014576268,0.3732014576188,0.3732014576158,0.3732014576258,0.3732014576208,0.3732014576228,0.3732014576228,0.3732014576208,0.3732014576208,0.3732014576208,0.3732014576238,0.3732014576278,0.3732014576278,0.3732014576278,0.3732014576278,0.38767557265,0.38767557265,0.387675572668,0.387675572665,0.387675572665,0.387675572677,0.415106107744,0.4151061077392,0.415106107725,0.415106107741,0.41510610773,0.415106107732,0.415106107736,0.415106107731,0.415106107739,0.426094342301,0.426094342341,0.426094342291,0.426094342341,0.426094342342,0.426094342354,0.426094342337,0.426094342334,0.426094342334,0.426094342296,0.426094342334,0.426094342344,0.42609434233,0.426094342344,0.426094342344,0.42609434234,0.42609434234,0.426094342347,0.426094342328,0.426094342329,0.426094342331,0.426094342321,0.426094342328,0.426094342328,0.426094342335,0.426094342329,0.426094342333,0.42609434233,0.42609434233,0.426094342327,0.426094342331,0.426094342331,0.426094342331,0.426094342338,0.426094342335,0.426094342334,0.42609434233,0.426094342335,0.426094342334,0.426094342336,0.426094342328,0.426094342328,0.426094342336,0.426094342336,0.426094342336,0.426094342333,0.426094342337,0.426094342338,0.426094342339,0.42609434233,0.483192939681,0.483192939674,0.553216142341,0.553216142381,0.553216142421,0.553216142421
"5217",0.35530413566,0.35530413566,0.355304135655,0.355304135653,0.355304135658,0.355304135658,0.169955240787,0,0.14092563516,0.140925635146,0.201371547007,0.34067568677,0.340675686768,0.340675686765,0.340675686764,0.340675686774,0.340675686772,0.340675686765,0.34067568677,0.340675686774,0.340675686777,0.340675686775,0.3406756867581,0.34067568676,0.34067568676,0.340675686768,0.340675686768,0.34067568676,0.340675686763,0.3732014575948,0.3732014576248,0.3732014576318,0.3732014576298,0.3732014576338,0.3732014576238,0.3732014576368,0.3732014576298,0.3732014576408,0.3732014576388,0.3732014576398,0.3732014576388,0.3732014576388,0.3732014576218,0.3732014576238,0.3732014576288,0.3732014576518,0.3732014576398,0.3732014576398,0.3732014576458,0.3732014576218,0.3732014576348,0.3732014576298,0.3732014576298,0.3732014576298,0.3732014576298,0.3732014576168,0.3732014576268,0.3732014576278,0.3732014576248,0.3732014576218,0.3732014576218,0.3732014576328,0.3732014576298,0.3732014576328,0.3732014576238,0.3732014576278,0.3732014576178,0.3732014576198,0.3732014576198,0.3732014576308,0.3732014576308,0.3732014576388,0.3732014576348,0.3732014576248,0.3732014576392,0.3732014576352,0.3732014576348,0.3732014576382,0.3732014576262,0.3732014576342,0.3732014576278,0.3732014576308,0.3732014576448,0.3732014576388,0.3732014576388,0.3732014576358,0.3732014576258,0.3732014576278,0.3732014576338,0.3732014576258,0.3732014576228,0.3732014576328,0.3732014576278,0.3732014576298,0.3732014576298,0.3732014576278,0.3732014576278,0.3732014576278,0.3732014576308,0.3732014576348,0.3732014576348,0.3732014576348,0.3732014576348,0.387675572657,0.387675572657,0.387675572675,0.387675572672,0.387675572672,0.387675572684,0.415106107751,0.4151061077462,0.415106107732,0.415106107748,0.415106107737,0.415106107739,0.415106107743,0.415106107738,0.415106107746,0.426094342308,0.426094342348,0.426094342298,0.426094342348,0.426094342349,0.426094342361,0.426094342344,0.426094342341,0.426094342341,0.426094342303,0.426094342341,0.426094342351,0.426094342337,0.426094342351,0.426094342351,0.426094342347,0.426094342347,0.426094342354,0.426094342335,0.426094342336,0.426094342338,0.426094342328,0.426094342335,0.426094342335,0.426094342342,0.426094342336,0.42609434234,0.426094342337,0.426094342337,0.426094342334,0.426094342338,0.426094342338,0.426094342338,0.426094342345,0.426094342342,0.426094342341,0.426094342337,0.426094342342,0.426094342341,0.426094342343,0.426094342335,0.426094342335,0.426094342343,0.426094342343,0.426094342343,0.42609434234,0.426094342344,0.426094342345,0.426094342346,0.426094342337,0.483192939688,0.483192939681,0.553216142348,0.553216142388,0.553216142428,0.553216142428
"5468",0.35530413566,0.35530413566,0.355304135655,0.355304135653,0.355304135658,0.355304135658,0.169955240787,0.14092563516,0,0.114620663426,0.201371547007,0.34067568677,0.340675686768,0.340675686765,0.340675686764,0.340675686774,0.340675686772,0.340675686765,0.34067568677,0.340675686774,0.340675686777,0.340675686775,0.3406756867581,0.34067568676,0.34067568676,0.340675686768,0.340675686768,0.34067568676,0.340675686763,0.3732014575948,0.3732014576248,0.3732014576318,0.3732014576298,0.3732014576338,0.3732014576238,0.3732014576368,0.3732014576298,0.3732014576408,0.3732014576388,0.3732014576398,0.3732014576388,0.3732014576388,0.3732014576218,0.3732014576238,0.3732014576288,0.3732014576518,0.3732014576398,0.3732014576398,0.3732014576458,0.3732014576218,0.3732014576348,0.3732014576298,0.3732014576298,0.3732014576298,0.3732014576298,0.3732014576168,0.3732014576268,0.3732014576278,0.3732014576248,0.3732014576218,0.3732014576218,0.3732014576328,0.3732014576298,0.3732014576328,0.3732014576238,0.3732014576278,0.3732014576178,0.3732014576198,0.3732014576198,0.3732014576308,0.3732014576308,0.3732014576388,0.3732014576348,0.3732014576248,0.3732014576392,0.3732014576352,0.3732014576348,0.3732014576382,0.3732014576262,0.3732014576342,0.3732014576278,0.3732014576308,0.3732014576448,0.3732014576388,0.3732014576388,0.3732014576358,0.3732014576258,0.3732014576278,0.3732014576338,0.3732014576258,0.3732014576228,0.3732014576328,0.3732014576278,0.3732014576298,0.3732014576298,0.3732014576278,0.3732014576278,0.3732014576278,0.3732014576308,0.3732014576348,0.3732014576348,0.3732014576348,0.3732014576348,0.387675572657,0.387675572657,0.387675572675,0.387675572672,0.387675572672,0.387675572684,0.415106107751,0.4151061077462,0.415106107732,0.415106107748,0.415106107737,0.415106107739,0.415106107743,0.415106107738,0.415106107746,0.426094342308,0.426094342348,0.426094342298,0.426094342348,0.426094342349,0.426094342361,0.426094342344,0.426094342341,0.426094342341,0.426094342303,0.426094342341,0.426094342351,0.426094342337,0.426094342351,0.426094342351,0.426094342347,0.426094342347,0.426094342354,0.426094342335,0.426094342336,0.426094342338,0.426094342328,0.426094342335,0.426094342335,0.426094342342,0.426094342336,0.42609434234,0.426094342337,0.426094342337,0.426094342334,0.426094342338,0.426094342338,0.426094342338,0.426094342345,0.426094342342,0.426094342341,0.426094342337,0.426094342342,0.426094342341,0.426094342343,0.426094342335,0.426094342335,0.426094342343,0.426094342343,0.426094342343,0.42609434234,0.426094342344,0.426094342345,0.426094342346,0.426094342337,0.483192939688,0.483192939681,0.553216142348,0.553216142388,0.553216142428,0.553216142428
