"taxa1","taxa2","value"
"5045","4831",1
"3957","4002",0.989028543005816
"5273","1618",0.983748469543924
"4352","4395",0.982983241505969
"2780","3977",0.973255280073462
"3032","4793",0.973178757269666
"3957","5575",0.966263008876645
"4702","40",0.960542929292929
"2286","153",0.94212962962963
"5634","2382",0.929752066115702
"2286","2425",0.926222451790634
"44","4813",0.924041551882461
"4813","5563",0.9178145087236
"1478","1571",0.916791016222834
"44","5563",0.915691000918274
"464","4702",0.905963039485767
"464","40",0.905063896541169
"1490","1429",0.888238445056627
"5575","1633",0.887176691153964
"4002","5575",0.884507958371595
"4608","2286",0.881370523415978
"3945","2860",0.880452249770432
"548","189",0.878539179675543
"4002","1633",0.874454775022957
"5287","4229",0.862306779920416
"2300","4359",0.86138850627487
"4243","4357",0.861292852770125
"3026","189",0.859226737067646
"4060","3071",0.849709213345577
"3957","1633",0.8458830731558
"4608","2425",0.835466406489134
"4964","4457",0.828904576063667
"4608","153",0.824628864401592
"2382","44",0.814929599020508
"4414","2135",0.812279996939088
"2300","381",0.809879093970003
"153","2425",0.806091215182124
"1590","171",0.801375497398225
"720","5252",0.791322314049587
"3026","548",0.789074456688093
"1596","4440",0.782464799510254
"2906","5045",0.763793235384144
"5634","5563",0.761947122742577
"2015","4243",0.759957529843894
"1336","1376",0.749282598714417
"2705","5160",0.747044306703398
"4608","4440",0.746939087848179
"2425","4359",0.745829507193144
"2425","4440",0.728535353535353
"2382","4813",0.726584022038568
"5583","215",0.723408325681053
"5217","381",0.722403963881237
"2425","1596",0.721590909090909
"3954","3147",0.721122206917661
"4835","358",0.71814738292011
"4608","1596",0.711480333639425
"5313","797",0.706917661463116
"1671","4422",0.695630547903275
"3026","3988",0.693420951943679
"381","4359",0.692598331802877
"4414","1590",0.690302647689011
"4831","4780",0.688504361799816
"5273","4036",0.688494796449342
"1429","2961",0.685127793082339
"2906","4831",0.684496479951025
"2382","5563",0.680459902050811
"4321","1931",0.680029461279461
"2425","40",0.679541628405265
"1490","3957",0.677360728497092
"3162","381",0.675074609733701
"5575","215",0.673085016835017
"153","1596",0.670148454239363
"4608","5563",0.669469314355678
"5414","189",0.66891452402816
"4060","1936",0.665365779002143
"1618","2286",0.662056167737986
"548","5575",0.659990052035507
"4831","4707",0.659731787572697
"3026","4871",0.658842209978574
"3957","4414",0.657818717477808
"153","3954",0.65144819406183
"58","1453",0.650290786654423
"1429","411",0.650233394551576
"3162","2893",0.649889041934496
"4608","40",0.648951637588001
"4871","153",0.648387281910009
"4440","4352",0.647698576675849
"4608","4002",0.645087235996327
"4223","5045",0.644876798285889
"3071","1936",0.643977655341292
"3988","2286",0.641021962044689
"548","3988",0.640208907254362
"2286","5045",0.637100168350168
"1549","2928",0.636411463116009
"4648","3147",0.635741888582798
"2015","4357",0.632432277318641
"93","4352",0.628950489745944
"2839","2077",0.627888735843281
"1535","4223",0.626989592898684
"1890","3344",0.625621747780839
"5414","3988",0.624445209672482
"2906","3246",0.623823461891644
"5468","5045",0.622675619834711
"2893","1365",0.621900826446281
"3878","1453",0.620179063360882
"5045","4551",0.619710361187634
"1490","411",0.619700795837159
"548","4871",0.619566880930517
"720","1936",0.61789294459749
"1618","4243",0.617672941536578
"5634","44",0.614439853076217
"189","4871",0.614420722375268
"5414","3026",0.611369375573921
"5217","4831",0.610680670339761
"4966","1453",0.610470232629324
"5217","4352",0.609370217324763
"1618","4702",0.608098025711662
"548","1618",0.607313666972758
"40","4352",0.605735384144475
"4414","2572",0.605266681971227
"5496","3839",0.604673630241812
"3162","1365",0.60094314355678
"5443","4440",0.599058769513315
"381","4352",0.598934419957147
"189","3527",0.598867462503826
"4831","4551",0.597231787572697
"5045","2132",0.595997857361494
"2425","4702",0.595816115702479
"5414","548",0.595481328435874
"2286","1596",0.594773492500765
"4831","5394",0.593376951331497
"3227","2705",0.592831726354454
"5045","4222",0.592401285583104
"4002","4352",0.590449954086318
"4912","358",0.588441230486685
"2434","171",0.587771655953474
"3246","4414",0.587618610345883
"4702","44",0.586805555555556
"1490","2961",0.584567263544536
"5252","3071",0.583792470156106
"5045","5394",0.583601163146618
"2286","4440",0.581984618916437
"215","4776",0.581946357514539
